date,3003680_hwl
2023-06-13 00:00:00,0.3698817629171236
2023-06-13 01:00:00,0.3697199851734876
2023-06-13 02:00:00,0.3695624777990565
2023-06-13 03:00:00,0.36941013526305566
2023-06-13 04:00:00,0.36926193036856825
2023-06-13 05:00:00,0.3691179092817478
2023-06-13 06:00:00,0.3689776103410587
2023-06-13 07:00:00,0.36884094121419375
2023-06-13 08:00:00,0.36870755565500124
2023-06-13 09:00:00,0.36857735556040483
2023-06-13 10:00:00,0.3684500927873291
2023-06-13 11:00:00,0.3683256807742361
2023-06-13 12:00:00,0.36820386560728124
2023-06-13 13:00:00,0.3680845491833882
2023-06-13 14:00:00,0.3679675987748654
2023-06-13 15:00:00,0.3678529220494058
2023-06-13 16:00:00,0.36774037473777943
2023-06-13 17:00:00,0.3676298933615252
2023-06-13 18:00:00,0.36752135673448993
2023-06-13 19:00:00,0.36741469560744333
2023-06-13 20:00:00,0.36730979456500146
2023-06-13 21:00:00,0.3672066362948567
2023-06-13 22:00:00,0.3671050938400868
2023-06-13 23:00:00,0.36700516720069176
2023-06-14 00:00:00,0.36690670633667244
2023-06-14 01:00:00,0.36680973433110564
2023-06-14 02:00:00,0.36671415308091504
2023-06-14 03:00:00,0.36661994527379305
2023-06-14 04:00:00,0.3665270647435861
2023-06-14 05:00:00,0.36643541338721786
2023-06-14 06:00:00,0.3663450027462267
2023-06-14 07:00:00,0.3662557924252283
2023-06-14 08:00:00,0.3661677247165307
2023-06-14 09:00:00,0.3660807476832111
2023-06-14 10:00:00,0.36599490172065385
2023-06-14 11:00:00,0.36591010603809027
2023-06-14 12:00:00,0.36582634332321273
2023-06-14 13:00:00,0.3657435270144833
2023-06-14 14:00:00,0.36566173790267076
2023-06-14 15:00:00,0.36558083171854516
2023-06-14 16:00:00,0.3655008834821061
2023-06-14 17:00:00,0.36542184125643074
2023-06-14 18:00:00,0.36585682452610513
2023-06-14 19:00:00,0.37152602241332344
2023-06-14 20:00:00,0.364282218214099
2023-06-14 21:00:00,0.36592273825185995
2023-06-14 22:00:00,0.3646232706735728
2023-06-14 23:00:00,0.36516169498108253
2023-06-15 00:00:00,0.36531392787246864
2023-06-15 01:00:00,0.3711039829789553
2023-06-15 02:00:00,0.3638517996228585
2023-06-15 03:00:00,0.36552902752347416
2023-06-15 04:00:00,0.3642492324973756
2023-06-15 05:00:00,0.36479485872484174
2023-06-15 06:00:00,0.36448217536673466
2023-06-15 07:00:00,0.36456143111087025
2023-06-15 08:00:00,0.3644537023915224
2023-06-15 09:00:00,0.3644240521793942
2023-06-15 10:00:00,0.3643564533890342
2023-06-15 11:00:00,0.3643014464170595
2023-06-15 12:00:00,0.36423949143897305
2023-06-15 13:00:00,0.3641783097439588
2023-06-15 14:00:00,0.3641161123935661
2023-06-15 15:00:00,0.3640533841324074
2023-06-15 16:00:00,0.3639905981635567
2023-06-15 17:00:00,0.3639276159885534
2023-06-15 18:00:00,0.3638648415612411
2023-06-15 19:00:00,0.36433547087223817
2023-06-15 20:00:00,0.3672249757993611
2023-06-15 21:00:00,0.37695848603582105
2023-06-15 22:00:00,0.36956513235288657
2023-06-15 23:00:00,0.3645523940863096
